id,group id,video path,annotation path,sceneType,fps,num frames,aesthetic score,motion score,timeOfDay,weather,crowdDensity
c109c537-e9af-528c-9ed2-1ca7e0f37b7f,1,videos/group_0001/c109c537-e9af-528c-9ed2-1ca7e0f37b7f.mp4,annotations/group_0001/c109c537-e9af-528c-9ed2-1ca7e0f37b7f,Interior;Kitchen Table,25.0,66,5.491982460021973,5.747786850746268,Daytime,Sunny,Deserted
fa3805d5-8502-5328-a761-96b1be1f8b61,1,videos/group_0001/fa3805d5-8502-5328-a761-96b1be1f8b61.mp4,annotations/group_0001/fa3805d5-8502-5328-a761-96b1be1f8b61,Urban;Street Scene,30.0,450,4.601508617401123,5.246864188470066,Daytime,Rainy,Sparse
b8518f81-efc1-51b1-a116-9203a187de8f,1,videos/group_0001/b8518f81-efc1-51b1-a116-9203a187de8f.mp4,annotations/group_0001/b8518f81-efc1-51b1-a116-9203a187de8f,Interior;Bedroom,29.97002997002997,93,4.856634140014648,3.100748489361703,Daytime (Midday/Noon/Afternoon),Unknown,Unknown
62daefe6-4750-57c5-be3a-93810b84f034,1,videos/group_0001/62daefe6-4750-57c5-be3a-93810b84f034.mp4,annotations/group_0001/62daefe6-4750-57c5-be3a-93810b84f034,Rural;Mountain Village Road,60.0,900,4.597747802734375,4.170688015538291,Daytime,Sunny,Deserted
3f7957a9-c6a2-5332-8c2d-800aea8db280,1,videos/group_0001/3f7957a9-c6a2-5332-8c2d-800aea8db280.mp4,annotations/group_0001/3f7957a9-c6a2-5332-8c2d-800aea8db280,Interior;Museum,29.97002997002997,87,4.845998764038086,7.163391159090909,Daytime,Sunny,Moderate
3afac10c-8a55-5b6a-87be-601dcfe62afa,1,videos/group_0001/3afac10c-8a55-5b6a-87be-601dcfe62afa.mp4,annotations/group_0001/3afac10c-8a55-5b6a-87be-601dcfe62afa,Urban;Street Scene,60.0,195,4.412759304046631,3.718644096938776,Daytime (Midday/Noon/Afternoon),Rainy,Moderate
eb362fee-0700-5770-ab3b-ad6354860063,1,videos/group_0001/eb362fee-0700-5770-ab3b-ad6354860063.mp4,annotations/group_0001/eb362fee-0700-5770-ab3b-ad6354860063,Interior;Dining Room,25.0,108,4.574533462524414,4.96115756880734,Daytime,Sunny,Deserted
0d1deae6-6ea0-5e67-b2e0-b842308e4420,1,videos/group_0001/0d1deae6-6ea0-5e67-b2e0-b842308e4420.mp4,annotations/group_0001/0d1deae6-6ea0-5e67-b2e0-b842308e4420,Rural;Abandoned Railway,29.97002997002997,387,4.713584899902344,5.569491391752578,Unknown,Cloudy,Deserted
618b6cb5-e81a-571e-915e-53663d3ea507,1,videos/group_0001/618b6cb5-e81a-571e-915e-53663d3ea507.mp4,annotations/group_0001/618b6cb5-e81a-571e-915e-53663d3ea507,Rural;Alpine Village Street,60.0,216,5.018295764923096,4.627035428571428,Day,Sunny,Deserted
c1f767e9-5034-5bb2-8a8a-4df1087eee7b,1,videos/group_0001/c1f767e9-5034-5bb2-8a8a-4df1087eee7b.mp4,annotations/group_0001/c1f767e9-5034-5bb2-8a8a-4df1087eee7b,Urban;Alleyway,59.94006309148265,291,4.700785636901856,5.212553722602739,Daytime,Sunny,Moderate
755c7395-f3c3-54fa-bb01-a0e0b6a3753e,1,videos/group_0001/755c7395-f3c3-54fa-bb01-a0e0b6a3753e.mp4,annotations/group_0001/755c7395-f3c3-54fa-bb01-a0e0b6a3753e,Natural Landscape;Mountain Highway,60.0,900,4.466402053833008,5.875084701442842,Daytime,Sunny,Sparse
1896c200-5f5c-5160-aa69-05e678b98456,1,videos/group_0001/1896c200-5f5c-5160-aa69-05e678b98456.mp4,annotations/group_0001/1896c200-5f5c-5160-aa69-05e678b98456,Urban;Night Market Display,50.0,141,5.209193706512451,5.952199492957747,Night,Unknown,Unknown
e63b3d18-6f3d-5ca9-8dfe-7d0f39c45db0,1,videos/group_0001/e63b3d18-6f3d-5ca9-8dfe-7d0f39c45db0.mp4,annotations/group_0001/e63b3d18-6f3d-5ca9-8dfe-7d0f39c45db0,Urban;Street Scene,60.0,228,4.624011993408203,5.778871362445416,Night,Rainy,Crowded
036a152c-16fb-591f-bd22-c67f41107f98,1,videos/group_0001/036a152c-16fb-591f-bd22-c67f41107f98.mp4,annotations/group_0001/036a152c-16fb-591f-bd22-c67f41107f98,Urban;Campus Sidewalk,60.0,639,4.53085470199585,3.3470927625,Daytime,Sunny,Sparse
48c21afc-dd96-5326-8fec-525da4d10d10,1,videos/group_0001/48c21afc-dd96-5326-8fec-525da4d10d10.mp4,annotations/group_0001/48c21afc-dd96-5326-8fec-525da4d10d10,Urban;Street Scene,30.0,450,4.461847305297852,3.2573595498891352,Daytime,Rainy,Sparse
8e8219f3-e9b2-56af-8690-ebaf0921791c,1,videos/group_0001/8e8219f3-e9b2-56af-8690-ebaf0921791c.mp4,annotations/group_0001/8e8219f3-e9b2-56af-8690-ebaf0921791c,Natural Landscape;Park Path,60.0,189,4.551722526550293,5.639002684210527,Dawn/Evening,Cloudy,Sparse
f93bc112-f50f-5708-9083-e9030cf928ca,1,videos/group_0001/f93bc112-f50f-5708-9083-e9030cf928ca.mp4,annotations/group_0001/f93bc112-f50f-5708-9083-e9030cf928ca,Natural Landscape;Forest Path,59.94005994005994,846,4.882915496826172,4.021181266824085,Daytime,Cloudy,Deserted
9db671b0-4b36-505d-a4af-e4578bbe5608,1,videos/group_0001/9db671b0-4b36-505d-a4af-e4578bbe5608.mp4,annotations/group_0001/9db671b0-4b36-505d-a4af-e4578bbe5608,Natural Landscape;Canyon Road,29.97002997002997,449,5.0531744956970215,6.22733486,Daytime,Sunny,Deserted
d8753378-0055-5b2e-92bd-dd2591b0a0ea,1,videos/group_0001/d8753378-0055-5b2e-92bd-dd2591b0a0ea.mp4,annotations/group_0001/d8753378-0055-5b2e-92bd-dd2591b0a0ea,Natural Landscape;Mountain Road,59.94006309148265,798,4.590400695800781,4.776799540675845,Daytime,Sunny,Sparse
69593f54-b50a-5c03-9733-3a4080dbff0f,1,videos/group_0001/69593f54-b50a-5c03-9733-3a4080dbff0f.mp4,annotations/group_0001/69593f54-b50a-5c03-9733-3a4080dbff0f,Natural Landscape;Lakeside View,60.0,900,5.909045219421387,3.4865990033296343,Daytime (Midday/Noon/Afternoon),Cloudy,Deserted
6c2b6adf-620e-5e24-b569-7ab48ca4d2c5,1,videos/group_0001/6c2b6adf-620e-5e24-b569-7ab48ca4d2c5.mp4,annotations/group_0001/6c2b6adf-620e-5e24-b569-7ab48ca4d2c5,Urban;Street Scene,29.97002997002997,450,4.725522994995117,4.793551002217295,Night,Rainy,Deserted
c0761acc-57d1-5c66-88b9-5895b8dd3303,1,videos/group_0001/c0761acc-57d1-5c66-88b9-5895b8dd3303.mp4,annotations/group_0001/c0761acc-57d1-5c66-88b9-5895b8dd3303,Rural;Mountain Village,60.0,546,5.082144737243652,3.001103146252285,Unknown,Cloudy,Sparse
97bc208e-6026-5de5-8f5b-af1439bdb573,1,videos/group_0001/97bc208e-6026-5de5-8f5b-af1439bdb573.mp4,annotations/group_0001/97bc208e-6026-5de5-8f5b-af1439bdb573,Rural;Hillside Village,60.0,192,4.709527492523193,4.380806626943005,Daytime,Cloudy,Deserted
70c6215e-bcf9-53ee-8c04-c7640823de80,1,videos/group_0001/70c6215e-bcf9-53ee-8c04-c7640823de80.mp4,annotations/group_0001/70c6215e-bcf9-53ee-8c04-c7640823de80,Rural;Village Alleyway,60.0,522,4.827576637268066,5.201365801147228,Unknown,Unknown,Deserted
89075865-f370-5fd5-9328-8964b0e37fe7,1,videos/group_0001/89075865-f370-5fd5-9328-8964b0e37fe7.mp4,annotations/group_0001/89075865-f370-5fd5-9328-8964b0e37fe7,Rural;Mountain Road,59.94006309148265,498,4.774771213531494,6.185361376753506,Unknown,Snowy,Deserted
cf74006f-81f6-5d2f-a681-681c91e6f29b,1,videos/group_0001/cf74006f-81f6-5d2f-a681-681c91e6f29b.mp4,annotations/group_0001/cf74006f-81f6-5d2f-a681-681c91e6f29b,Natural Landscape;Railway Track,59.94005994005994,899,4.425712585449219,8.078459204444446,Daytime,Sunny,Deserted
89365971-ef78-5dbc-9fdf-d6c8c30320a9,1,videos/group_0001/89365971-ef78-5dbc-9fdf-d6c8c30320a9.mp4,annotations/group_0001/89365971-ef78-5dbc-9fdf-d6c8c30320a9,Urban;Street Scene,30.0,345,4.834466934204102,4.241402757225433,Night,Rainy,Sparse
68f9c4eb-1893-5a5b-8240-a6e952fed932,1,videos/group_0001/68f9c4eb-1893-5a5b-8240-a6e952fed932.mp4,annotations/group_0001/68f9c4eb-1893-5a5b-8240-a6e952fed932,Urban;Street Scene,29.97002997002997,282,4.737260341644287,7.071907600706713,Night,Rainy,Deserted
be0e17d5-13c8-5e26-a900-d4c955234fa0,1,videos/group_0001/be0e17d5-13c8-5e26-a900-d4c955234fa0.mp4,annotations/group_0001/be0e17d5-13c8-5e26-a900-d4c955234fa0,Rural;Countryside Landscape,60.0,312,4.973371505737305,4.559562642172525,Daytime,Sunny,Deserted
5feff644-01b8-5bf8-9423-82ba8c1f2075,1,videos/group_0001/5feff644-01b8-5bf8-9423-82ba8c1f2075.mp4,annotations/group_0001/5feff644-01b8-5bf8-9423-82ba8c1f2075,Rural;Mountain Road,60.0,900,5.1544108390808105,4.384444082130965,Daytime (Midday/Noon/Afternoon),Rainy,Sparse
69e67947-c494-5364-9549-72cb8de4ab23,1,videos/group_0001/69e67947-c494-5364-9549-72cb8de4ab23.mp4,annotations/group_0001/69e67947-c494-5364-9549-72cb8de4ab23,Urban;Street Scene,30.0,264,5.015292167663574,5.930150773584906,Daytime,Sunny,Moderate
61b355a2-7fe3-5a36-bc23-79c111e8fd1b,1,videos/group_0001/61b355a2-7fe3-5a36-bc23-79c111e8fd1b.mp4,annotations/group_0001/61b355a2-7fe3-5a36-bc23-79c111e8fd1b,Interior;Dining Room,29.97002997002997,180,5.08778190612793,3.5196214364640883,Daytime (Midday/Noon/Afternoon),Unknown,Deserted
3725794f-c1ce-5562-a957-a555d87c5296,1,videos/group_0001/3725794f-c1ce-5562-a957-a555d87c5296.mp4,annotations/group_0001/3725794f-c1ce-5562-a957-a555d87c5296,Urban;Street Scene,59.94006309148265,899,4.709325790405273,3.1373601166666667,Daytime,Cloudy,Deserted
c31dcb85-c5bf-5473-8133-2918b9695bb7,1,videos/group_0001/c31dcb85-c5bf-5473-8133-2918b9695bb7.mp4,annotations/group_0001/c31dcb85-c5bf-5473-8133-2918b9695bb7,Urban;Street Scene,59.94006309148265,899,4.752477169036865,6.001646571111111,Daytime,Sunny,Sparse
ed3afafe-8679-56c2-ac09-bf66ff9462e9,1,videos/group_0001/ed3afafe-8679-56c2-ac09-bf66ff9462e9.mp4,annotations/group_0001/ed3afafe-8679-56c2-ac09-bf66ff9462e9,Urban;Street Scene,60.0,201,4.687688827514648,8.506670381188119,Daytime,Cloudy,Sparse
b97f6249-3301-56eb-a56b-6cea9c0f9298,1,videos/group_0001/b97f6249-3301-56eb-a56b-6cea9c0f9298.mp4,annotations/group_0001/b97f6249-3301-56eb-a56b-6cea9c0f9298,Interior;Open-Concept Living Space,29.97002997002997,81,4.543092727661133,7.963474146341464,Daytime (Midday/Noon/Afternoon),Sunny,Deserted
31011b69-7036-5e49-9b7c-36f18faa6465,1,videos/group_0001/31011b69-7036-5e49-9b7c-36f18faa6465.mp4,annotations/group_0001/31011b69-7036-5e49-9b7c-36f18faa6465,Urban;Street Scene,30.0,282,4.628762245178223,6.2739581095406365,Daytime,Rainy,Sparse
e464a1d4-366b-5bd3-ad7d-e03c16529475,1,videos/group_0001/e464a1d4-366b-5bd3-ad7d-e03c16529475.mp4,annotations/group_0001/e464a1d4-366b-5bd3-ad7d-e03c16529475,Urban;City Park/Square,60.0,243,4.660984039306641,5.253485245901638,Night,Unknown,Moderate
0815ab7a-9de7-5e5d-b942-7d7868719231,1,videos/group_0001/0815ab7a-9de7-5e5d-b942-7d7868719231.mp4,annotations/group_0001/0815ab7a-9de7-5e5d-b942-7d7868719231,Rural;Canal Path,59.94872526612515,899,4.745782375335693,3.3307080222222223,Morning,Cloudy,Deserted
b5a60fd2-64ff-5a22-b2f5-5df2bd7dea63,1,videos/group_0001/b5a60fd2-64ff-5a22-b2f5-5df2bd7dea63.mp4,annotations/group_0001/b5a60fd2-64ff-5a22-b2f5-5df2bd7dea63,Natural Landscape;Backyard,25.0,50,4.725929260253906,6.900451705882354,Daytime,Sunny,Deserted
e426f6ae-f6c8-52c0-9e15-d7e59b87bd2c,1,videos/group_0001/e426f6ae-f6c8-52c0-9e15-d7e59b87bd2c.mp4,annotations/group_0001/e426f6ae-f6c8-52c0-9e15-d7e59b87bd2c,Natural Landscape;Mountain Highway,60.0,291,4.807599067687988,7.579695986301369,Daytime,Sunny,Deserted
8aec9fd1-3576-52a0-a6e9-fb3bf984a8de,1,videos/group_0001/8aec9fd1-3576-52a0-a6e9-fb3bf984a8de.mp4,annotations/group_0001/8aec9fd1-3576-52a0-a6e9-fb3bf984a8de,Urban;Street Scene,59.94005994005994,899,4.559704780578613,4.3672505133333335,Night,Unknown,Crowded
0829fe19-3816-556d-93d5-61eaa55f4c16,1,videos/group_0001/0829fe19-3816-556d-93d5-61eaa55f4c16.mp4,annotations/group_0001/0829fe19-3816-556d-93d5-61eaa55f4c16,Natural Landscape;Waterfall,24.004262468080537,169,4.944100856781006,4.120445023529411,Daytime (Midday/Noon/Afternoon),Sunny,Deserted
267a2ecf-2066-5263-bf61-ceae44bc5a03,1,videos/group_0001/267a2ecf-2066-5263-bf61-ceae44bc5a03.mp4,annotations/group_0001/267a2ecf-2066-5263-bf61-ceae44bc5a03,Urban;Street Scene,60.0,570,4.692838191986084,4.867832201401051,Daytime,Sunny,Sparse
54bf6933-d0bc-527a-a22b-5aa74fdd901e,1,videos/group_0001/54bf6933-d0bc-527a-a22b-5aa74fdd901e.mp4,annotations/group_0001/54bf6933-d0bc-527a-a22b-5aa74fdd901e,Urban;Industrial Area,59.94006309148265,899,4.422743320465088,5.337744482222222,Unknown,Cloudy,Deserted
0fb1a130-9a2d-5d41-a008-9bcdbd649b5e,1,videos/group_0001/0fb1a130-9a2d-5d41-a008-9bcdbd649b5e.mp4,annotations/group_0001/0fb1a130-9a2d-5d41-a008-9bcdbd649b5e,Urban;Street Scene,30.00394704716337,105,4.509891510009766,6.791158858490565,Daytime (Midday/Noon/Afternoon),Rainy,Sparse
79072063-f90c-506c-918e-cd0cefa90754,1,videos/group_0001/79072063-f90c-506c-918e-cd0cefa90754.mp4,annotations/group_0001/79072063-f90c-506c-918e-cd0cefa90754,Rural;Village Street,59.94005994005994,899,4.972491264343262,4.08535769,Daytime,Sunny,Deserted
b8ce4f3e-a149-5dac-a198-fc12d381d775,1,videos/group_0001/b8ce4f3e-a149-5dac-a198-fc12d381d775.mp4,annotations/group_0001/b8ce4f3e-a149-5dac-a198-fc12d381d775,Natural Landscape;Forest Trail,29.97002997002997,450,4.538910865783691,4.829209638580932,Dusk/Evening,Cloudy,Deserted
9aecba59-adbf-55cf-98ff-c63e2b233517,1,videos/group_0001/9aecba59-adbf-55cf-98ff-c63e2b233517.mp4,annotations/group_0001/9aecba59-adbf-55cf-98ff-c63e2b233517,Natural Landscape;Mountain Road,59.94005994005994,899,4.48482084274292,3.3992217188888887,Daytime (Midday/Noon/Afternoon),Cloudy,Sparse
3e4910a6-ebd0-502f-87cd-35919d6ab53b,1,videos/group_0001/3e4910a6-ebd0-502f-87cd-35919d6ab53b.mp4,annotations/group_0001/3e4910a6-ebd0-502f-87cd-35919d6ab53b,Rural;Scenic Road,59.94006309148265,462,4.607056617736816,5.81607696112311,Daytime,Sunny,Deserted
b93e9749-d2a4-522b-9f13-12082f57a4cb,1,videos/group_0001/b93e9749-d2a4-522b-9f13-12082f57a4cb.mp4,annotations/group_0001/b93e9749-d2a4-522b-9f13-12082f57a4cb,Natural Landscape;Forest Road,29.97002997002997,449,4.622307777404785,8.09268288,Unknown,Cloudy,Deserted
59c6cb04-6be8-5a21-b33a-ef229199679a,1,videos/group_0001/59c6cb04-6be8-5a21-b33a-ef229199679a.mp4,annotations/group_0001/59c6cb04-6be8-5a21-b33a-ef229199679a,Urban;Residential Street,60.0,900,4.557376861572266,5.912371653718092,Dusk/Evening,Cloudy,Sparse
ddbe62a6-3860-5d76-ad70-c913fdd07a1b,1,videos/group_0001/ddbe62a6-3860-5d76-ad70-c913fdd07a1b.mp4,annotations/group_0001/ddbe62a6-3860-5d76-ad70-c913fdd07a1b,Natural Landscape;Mountain Road,60.0,675,4.760476112365723,6.372388930473372,Daytime,Sunny,Deserted
29beac51-b8dc-52ff-8871-1c60a60f9fd0,1,videos/group_0001/29beac51-b8dc-52ff-8871-1c60a60f9fd0.mp4,annotations/group_0001/29beac51-b8dc-52ff-8871-1c60a60f9fd0,Urban;Street Scene,60.0,249,4.467824935913086,7.109105204,Daytime,Sunny,Sparse
9be32c03-8d58-55da-aa4e-05354d78a598,1,videos/group_0001/9be32c03-8d58-55da-aa4e-05354d78a598.mp4,annotations/group_0001/9be32c03-8d58-55da-aa4e-05354d78a598,Urban;Street Scene,60.0,900,4.755982875823975,3.03494048945616,Daytime (Midday/Noon/Afternoon),Cloudy,Sparse
8a341f10-7d8f-57d5-b67e-5d5d274cd390,1,videos/group_0001/8a341f10-7d8f-57d5-b67e-5d5d274cd390.mp4,annotations/group_0001/8a341f10-7d8f-57d5-b67e-5d5d274cd390,Natural Landscape;Mountainside,25.0,207,4.446887969970703,7.931380076923078,Daytime,Sunny,Deserted
ab25ab59-057c-57c7-9596-3be5d0315850,1,videos/group_0001/ab25ab59-057c-57c7-9596-3be5d0315850.mp4,annotations/group_0001/ab25ab59-057c-57c7-9596-3be5d0315850,Urban;Street Scene,60.0,900,4.5851569175720215,8.413018860155383,Daytime,Rainy,Deserted
07c20c32-6b8d-569f-b77a-b61d900787da,1,videos/group_0001/07c20c32-6b8d-569f-b77a-b61d900787da.mp4,annotations/group_0001/07c20c32-6b8d-569f-b77a-b61d900787da,Urban;Street Scene,60.0,849,4.890398025512695,4.0265368635294125,Daytime,Cloudy,Moderate
5acd9483-4ab6-5fc7-a7a2-131ed47e21ff,1,videos/group_0001/5acd9483-4ab6-5fc7-a7a2-131ed47e21ff.mp4,annotations/group_0001/5acd9483-4ab6-5fc7-a7a2-131ed47e21ff,Interior;Home Office,29.97002997002997,72,5.277596473693848,3.2598099041095887,Daytime (Midday/Noon/Afternoon),Unknown,Deserted
d581fcc3-7356-53b8-bde8-e5af56b85ef6,1,videos/group_0001/d581fcc3-7356-53b8-bde8-e5af56b85ef6.mp4,annotations/group_0001/d581fcc3-7356-53b8-bde8-e5af56b85ef6,Natural Landscape;Forest Trail,59.94006309148265,366,4.5395050048828125,8.98096195640327,Daytime (Midday/Noon/Afternoon),Cloudy,Deserted
59650e86-92b9-5371-b4cb-3894fd511e0e,1,videos/group_0001/59650e86-92b9-5371-b4cb-3894fd511e0e.mp4,annotations/group_0001/59650e86-92b9-5371-b4cb-3894fd511e0e,Urban;Street Scene,59.94006309148265,144,4.715732097625732,3.797837434482759,Night,Rainy,Sparse
8d04bca4-0533-598d-a774-761b5123695d,1,videos/group_0001/8d04bca4-0533-598d-a774-761b5123695d.mp4,annotations/group_0001/8d04bca4-0533-598d-a774-761b5123695d,Natural Landscape;Snowy Forest Trail,60.0,900,4.421780586242676,3.972903496115427,Unknown,Snowy,Deserted
855d07c1-f3a3-5909-a862-a89f5f5d6ebe,1,videos/group_0001/855d07c1-f3a3-5909-a862-a89f5f5d6ebe.mp4,annotations/group_0001/855d07c1-f3a3-5909-a862-a89f5f5d6ebe,Natural Landscape;Forest Trail,59.94006309148265,899,4.546513557434082,4.833215225555556,Dawn,Cloudy,Deserted
eabd7a56-788b-5b7b-a274-850a16e4c270,1,videos/group_0001/eabd7a56-788b-5b7b-a274-850a16e4c270.mp4,annotations/group_0001/eabd7a56-788b-5b7b-a274-850a16e4c270,Urban;Street Scene,60.0,900,4.547245025634766,3.7300870987791344,Daytime,Sunny,Sparse
17b1a042-b5c4-57a1-901d-45940d81af1c,1,videos/group_0001/17b1a042-b5c4-57a1-901d-45940d81af1c.mp4,annotations/group_0001/17b1a042-b5c4-57a1-901d-45940d81af1c,Rural;Mountain Road,60.0,900,4.855069160461426,6.090507094339623,Daytime,Sunny,Deserted
3b55fdb4-671c-56c2-bbe5-d5cc938c2ed1,1,videos/group_0001/3b55fdb4-671c-56c2-bbe5-d5cc938c2ed1.mp4,annotations/group_0001/3b55fdb4-671c-56c2-bbe5-d5cc938c2ed1,Urban;Street Scene,30.0,231,4.846585273742676,5.764865198275863,Daytime,Rainy,Sparse
f5e1538a-8a16-5f57-ac3c-6bd844bde2ef,1,videos/group_0001/f5e1538a-8a16-5f57-ac3c-6bd844bde2ef.mp4,annotations/group_0001/f5e1538a-8a16-5f57-ac3c-6bd844bde2ef,Rural;Train Station,59.94005994005994,899,4.765924453735352,3.4570074988888893,Daytime,Sunny,Sparse
5c6a9565-28f8-59c2-b1dd-54a9c19b0cd9,1,videos/group_0001/5c6a9565-28f8-59c2-b1dd-54a9c19b0cd9.mp4,annotations/group_0001/5c6a9565-28f8-59c2-b1dd-54a9c19b0cd9,Urban;Street Scene,30.0,198,4.681014537811279,6.450206055276382,Unknown,Rainy,Sparse
89f6503b-be11-590a-86c9-1f033acc3a03,1,videos/group_0001/89f6503b-be11-590a-86c9-1f033acc3a03.mp4,annotations/group_0001/89f6503b-be11-590a-86c9-1f033acc3a03,Natural Landscape;Forest,29.97002997002997,310,4.74955940246582,6.622347086816721,Daytime (Midday/Noon/Afternoon),Sunny,Deserted
7ff996de-ea29-5225-9a9d-a3df5c9be04c,1,videos/group_0001/7ff996de-ea29-5225-9a9d-a3df5c9be04c.mp4,annotations/group_0001/7ff996de-ea29-5225-9a9d-a3df5c9be04c,Natural Landscape;Park Path,23.976023976023978,360,4.834425449371338,6.938786897506924,Daytime,Sunny,Moderate
6209b251-28c1-56f7-ac79-0cb2c8457e5c,1,videos/group_0001/6209b251-28c1-56f7-ac79-0cb2c8457e5c.mp4,annotations/group_0001/6209b251-28c1-56f7-ac79-0cb2c8457e5c,Urban;Street Scene,30.0,189,4.56683349609375,6.329050757894737,Daytime,Rainy,Sparse
5e433de0-74d0-57f7-bef0-fcd1c106ecdc,1,videos/group_0001/5e433de0-74d0-57f7-bef0-fcd1c106ecdc.mp4,annotations/group_0001/5e433de0-74d0-57f7-bef0-fcd1c106ecdc,Urban;Street Scene,30.0,450,4.468438625335693,4.451715472283814,Daytime (Midday/Noon/Afternoon),Rainy,Sparse
c53ed770-f374-5a72-9d1d-c845e9b90fe6,1,videos/group_0001/c53ed770-f374-5a72-9d1d-c845e9b90fe6.mp4,annotations/group_0001/c53ed770-f374-5a72-9d1d-c845e9b90fe6,Natural Landscape;Mountainous Terrain,60.0,900,5.020179748535156,4.90661861154273,Daytime,Cloudy,Deserted
2afe7f87-55a4-55ae-86d2-f30de5f8726f,1,videos/group_0001/2afe7f87-55a4-55ae-86d2-f30de5f8726f.mp4,annotations/group_0001/2afe7f87-55a4-55ae-86d2-f30de5f8726f,Rural;Mountain Village,60.0,900,4.521991729736328,3.4800478479467256,Daytime (Midday/Noon/Afternoon),Cloudy,Deserted
4ec5ce9f-ad18-51fa-8432-8af21951b4fa,1,videos/group_0001/4ec5ce9f-ad18-51fa-8432-8af21951b4fa.mp4,annotations/group_0001/4ec5ce9f-ad18-51fa-8432-8af21951b4fa,Urban;Town Square,50.0,168,4.84018611907959,8.317219538461538,Daytime,Sunny,Moderate
c0b2a6b0-99b9-5611-982a-970dcff358b9,1,videos/group_0001/c0b2a6b0-99b9-5611-982a-970dcff358b9.mp4,annotations/group_0001/c0b2a6b0-99b9-5611-982a-970dcff358b9,Urban;Street Scene,60.0,204,4.57896900177002,8.39549555609756,Daytime (Midday/Noon/Afternoon),Cloudy,Sparse
20ec03da-7d3e-52dd-a46d-88b23d93a68b,1,videos/group_0001/20ec03da-7d3e-52dd-a46d-88b23d93a68b.mp4,annotations/group_0001/20ec03da-7d3e-52dd-a46d-88b23d93a68b,Urban;Street Scene,23.976023976023978,360,4.519452095031738,4.495195448753462,Daytime (Midday/Noon/Afternoon),Cloudy,Sparse
4c136844-2d97-5350-8f24-4e7caf87f61a,1,videos/group_0001/4c136844-2d97-5350-8f24-4e7caf87f61a.mp4,annotations/group_0001/4c136844-2d97-5350-8f24-4e7caf87f61a,Natural Landscape;Coastal Path,60.0,592,4.804375648498535,4.556053082630691,Daytime (Afternoon),Cloudy,Sparse
bce75c28-25fa-5059-89ee-b12a9b0ce5e7,1,videos/group_0001/bce75c28-25fa-5059-89ee-b12a9b0ce5e7.mp4,annotations/group_0001/bce75c28-25fa-5059-89ee-b12a9b0ce5e7,Urban;Street Scene,30.0,414,4.422143936157227,8.986659725301205,Unknown,Rainy,Sparse
80b8e374-28b8-5c43-9501-08e014c9cf08,1,videos/group_0001/80b8e374-28b8-5c43-9501-08e014c9cf08.mp4,annotations/group_0001/80b8e374-28b8-5c43-9501-08e014c9cf08,Urban;Street Scene,30.0,450,4.522956848144531,4.170351017738359,Daytime (Midday/Noon/Afternoon),Rainy,Sparse
693c7674-6ad5-5e33-a4b5-0991619bbe2a,1,videos/group_0001/693c7674-6ad5-5e33-a4b5-0991619bbe2a.mp4,annotations/group_0001/693c7674-6ad5-5e33-a4b5-0991619bbe2a,Rural;Highway Scene,60.0,900,4.689907073974609,3.4634891032186457,Daytime (Midday/Noon/Afternoon),Cloudy,Deserted
694f5a2a-4628-5b29-8651-74a7fcec582e,1,videos/group_0001/694f5a2a-4628-5b29-8651-74a7fcec582e.mp4,annotations/group_0001/694f5a2a-4628-5b29-8651-74a7fcec582e,Urban;Busy Intersection,25.0,376,4.408692836761475,4.985861395225465,Daytime (Midday/Noon/Afternoon),Cloudy,Crowded
4efd4ce4-74b3-58f9-941c-8c9906876b71,1,videos/group_0001/4efd4ce4-74b3-58f9-941c-8c9906876b71.mp4,annotations/group_0001/4efd4ce4-74b3-58f9-941c-8c9906876b71,Urban;Street Scene,59.94006309148265,899,5.059402942657471,3.206308387777778,Daytime,Sunny,Crowded
8c860de0-6b17-5a46-bbcb-bc2e55556ad0,1,videos/group_0001/8c860de0-6b17-5a46-bbcb-bc2e55556ad0.mp4,annotations/group_0001/8c860de0-6b17-5a46-bbcb-bc2e55556ad0,Urban;Street Scene,59.94005994005994,899,4.8427348136901855,3.479551793333333,Daytime (Midday/Noon/Afternoon),Rainy,Moderate
b60c95ae-0bcc-5ea5-836d-cd4660494267,1,videos/group_0001/b60c95ae-0bcc-5ea5-836d-cd4660494267.mp4,annotations/group_0001/b60c95ae-0bcc-5ea5-836d-cd4660494267,Urban;City Street,59.94006309148265,471,5.091770172119141,3.905853103813559,Night,Rainy,Sparse
7026ce1e-56d4-56bc-bd5d-09580450a9d9,1,videos/group_0001/7026ce1e-56d4-56bc-bd5d-09580450a9d9.mp4,annotations/group_0001/7026ce1e-56d4-56bc-bd5d-09580450a9d9,Natural Landscape;Mountain Road,59.94006309148265,186,5.022025108337402,6.995543663101605,Daytime,Sunny,Sparse
c0a56c15-579b-5ecf-a1e4-547bc35af51e,1,videos/group_0001/c0a56c15-579b-5ecf-a1e4-547bc35af51e.mp4,annotations/group_0001/c0a56c15-579b-5ecf-a1e4-547bc35af51e,Urban;Street Scene,60.0,900,5.174336910247803,4.074888173140954,Daytime,Sunny,Sparse
